event_id,symbol,spot_symbol,ex_date,notional_usd,gross_dividend,net_dividend,net_low,net_high,net_verified,basis,basis_tier,price,buy_price,price_label,fee_rate,fee_label,drop_ratio,drop_se,drop_label,cost_per_share,exit_edge_lower,exit_edge_point,exit_edge_lower_net_low,exit_edge_lower_net_high,exit_edge_lower_zero_net,buy_edge_point,verdict,buy,reason,sell_book_ts,sell_book_source,buy_book_ts,buy_book_source
rSATA-2026-09-25-1,rSATA,RSATAUSDT,2026-09-25,5000,0.0516,0.03612,0.03612,0.0516,False,GROSS,2.0,100.0,,OBSERVED ticker lastPrice at run time,0.001,OBSERVED live symbol takerFeeRate,1.1080447638167523,0.12179338131603072,"ESTIMATED M1 floor_None overnight_2000 slope, n=58",,,,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"buy: $5,000 exceeds visible top-of-book ($1,000) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rSATA-2026-09-25-1,rSATA,RSATAUSDT,2026-09-25,25000,0.0516,0.03612,0.03612,0.0516,False,GROSS,2.0,100.0,,OBSERVED ticker lastPrice at run time,0.001,OBSERVED live symbol takerFeeRate,1.1080447638167523,0.12179338131603072,"ESTIMATED M1 floor_None overnight_2000 slope, n=58",,,,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $25,000 exceeds visible top-of-book ($19,996) on ticker-only symbol; buy: $25,000 exceeds visible top-of-book ($1,000) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rSATA-2026-09-28-1,rSATA,RSATAUSDT,2026-09-28,1000,0.0516,0.03612,0.03612,0.0516,False,GROSS,2.0,100.0,,OBSERVED ticker lastPrice at run time,0.001,OBSERVED live symbol takerFeeRate,1.1080447638167523,0.12179338131603072,"ESTIMATED M1 floor_None overnight_2000 slope, n=58",0.21000100012501552,-0.20151496726388546,-0.1889458903120711,-0.20151496726388546,-0.21699496726388548,-0.16539496726388547,-0.23105610993795994,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rSATA-2026-09-28-1,rSATA,RSATAUSDT,2026-09-28,5000,0.0516,0.03612,0.03612,0.0516,False,GROSS,2.0,100.0,,OBSERVED ticker lastPrice at run time,0.001,OBSERVED live symbol takerFeeRate,1.1080447638167523,0.12179338131603072,"ESTIMATED M1 floor_None overnight_2000 slope, n=58",,,,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"buy: $5,000 exceeds visible top-of-book ($1,000) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rSATA-2026-09-28-1,rSATA,RSATAUSDT,2026-09-28,25000,0.0516,0.03612,0.03612,0.0516,False,GROSS,2.0,100.0,,OBSERVED ticker lastPrice at run time,0.001,OBSERVED live symbol takerFeeRate,1.1080447638167523,0.12179338131603072,"ESTIMATED M1 floor_None overnight_2000 slope, n=58",,,,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $25,000 exceeds visible top-of-book ($19,996) on ticker-only symbol; buy: $25,000 exceeds visible top-of-book ($1,000) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rSATA-2026-09-29-1,rSATA,RSATAUSDT,2026-09-29,1000,0.0516,0.03612,0.03612,0.0516,False,GROSS,2.0,100.0,,OBSERVED ticker lastPrice at run time,0.001,OBSERVED live symbol takerFeeRate,1.1080447638167523,0.12179338131603072,"ESTIMATED M1 floor_None overnight_2000 slope, n=58",0.21000100012501552,-0.20151496726388546,-0.1889458903120711,-0.20151496726388546,-0.21699496726388548,-0.16539496726388547,-0.23105610993795994,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rSATA-2026-09-29-1,rSATA,RSATAUSDT,2026-09-29,5000,0.0516,0.03612,0.03612,0.0516,False,GROSS,2.0,100.0,,OBSERVED ticker lastPrice at run time,0.001,OBSERVED live symbol takerFeeRate,1.1080447638167523,0.12179338131603072,"ESTIMATED M1 floor_None overnight_2000 slope, n=58",,,,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"buy: $5,000 exceeds visible top-of-book ($1,000) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rSATA-2026-09-29-1,rSATA,RSATAUSDT,2026-09-29,25000,0.0516,0.03612,0.03612,0.0516,False,GROSS,2.0,100.0,,OBSERVED ticker lastPrice at run time,0.001,OBSERVED live symbol takerFeeRate,1.1080447638167523,0.12179338131603072,"ESTIMATED M1 floor_None overnight_2000 slope, n=58",,,,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $25,000 exceeds visible top-of-book ($19,996) on ticker-only symbol; buy: $25,000 exceeds visible top-of-book ($1,000) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rMPWR-2026-09-30-1,rMPWR,RMPWRUSDT,2026-09-30,1000,,,,,False,UNRESOLVED,,1154.79,,OBSERVED ticker lastPrice at run time,0.001,OBSERVED live symbol takerFeeRate,1.1080447638167523,0.12179338131603072,"ESTIMATED M1 floor_None overnight_2000 slope, n=58",,,,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,cash basis UNRESOLVED; gross basis required,,,,
rMPWR-2026-09-30-1,rMPWR,RMPWRUSDT,2026-09-30,5000,,,,,False,UNRESOLVED,,1154.79,,OBSERVED ticker lastPrice at run time,0.001,OBSERVED live symbol takerFeeRate,1.1080447638167523,0.12179338131603072,"ESTIMATED M1 floor_None overnight_2000 slope, n=58",,,,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,cash basis UNRESOLVED; gross basis required,,,,
rMPWR-2026-09-30-1,rMPWR,RMPWRUSDT,2026-09-30,25000,,,,,False,UNRESOLVED,,1154.79,,OBSERVED ticker lastPrice at run time,0.001,OBSERVED live symbol takerFeeRate,1.1080447638167523,0.12179338131603072,"ESTIMATED M1 floor_None overnight_2000 slope, n=58",,,,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,cash basis UNRESOLVED; gross basis required,,,,
rSTRC-2026-09-30-1,rSTRC,RSTRCUSDT,2026-09-30,1000,0.5,0.35,0.35,0.5,False,GROSS,2.0,97.37,,OBSERVED ticker lastPrice at run time,0.001,OBSERVED live symbol takerFeeRate,1.1080447638167523,0.12179338131603072,"ESTIMATED M1 floor_None overnight_2000 slope, n=58",0.29482619488476686,-0.2125971942924214,-0.09080381297639067,-0.2125971942924214,-0.36259719429242143,0.13740280570757857,-0.49884857679314304,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,public_book,2026-09-17T04:27:30.024688+00:00,public_book
rSTRC-2026-09-30-1,rSTRC,RSTRCUSDT,2026-09-30,5000,0.5,0.35,0.35,0.5,False,GROSS,2.0,97.37,,OBSERVED ticker lastPrice at run time,0.001,OBSERVED live symbol takerFeeRate,1.1080447638167523,0.12179338131603072,"ESTIMATED M1 floor_None overnight_2000 slope, n=58",0.5008594056012035,-0.418630405008858,-0.2968370236928273,-0.418630405008858,-0.568630405008858,-0.06863040500885803,-0.7048817875095796,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,public_book,2026-09-17T04:27:30.024688+00:00,public_book
rSTRC-2026-09-30-1,rSTRC,RSTRCUSDT,2026-09-30,25000,0.5,0.35,0.35,0.5,False,GROSS,2.0,97.37,,OBSERVED ticker lastPrice at run time,0.001,OBSERVED live symbol takerFeeRate,1.1080447638167523,0.12179338131603072,"ESTIMATED M1 floor_None overnight_2000 slope, n=58",0.8374902521809131,-0.7552612515885677,-0.6334678702725369,-0.7552612515885677,-0.9052612515885676,-0.4052612515885677,-1.0415126340892893,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,public_book,2026-09-17T04:27:30.024688+00:00,public_book
rPWR-2026-10-01-1,rPWR,RPWRUSDT,2026-10-01,1000,,,,,False,UNRESOLVED,,626.15,,OBSERVED ticker lastPrice at run time,0.001,OBSERVED live symbol takerFeeRate,1.1080447638167523,0.12179338131603072,"ESTIMATED M1 floor_None overnight_2000 slope, n=58",,,,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,cash basis UNRESOLVED; gross basis required,,,,
rPWR-2026-10-01-1,rPWR,RPWRUSDT,2026-10-01,5000,,,,,False,UNRESOLVED,,626.15,,OBSERVED ticker lastPrice at run time,0.001,OBSERVED live symbol takerFeeRate,1.1080447638167523,0.12179338131603072,"ESTIMATED M1 floor_None overnight_2000 slope, n=58",,,,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,cash basis UNRESOLVED; gross basis required,,,,
rPWR-2026-10-01-1,rPWR,RPWRUSDT,2026-10-01,25000,,,,,False,UNRESOLVED,,626.15,,OBSERVED ticker lastPrice at run time,0.001,OBSERVED live symbol takerFeeRate,1.1080447638167523,0.12179338131603072,"ESTIMATED M1 floor_None overnight_2000 slope, n=58",,,,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,cash basis UNRESOLVED; gross basis required,,,,
rCSCO-2026-10-02-1,rCSCO,RCSCOUSDT,2026-10-02,1000,0.42,0.294,0.294,0.42,False,GROSS,2.0,108.71,,OBSERVED ticker lastPrice at run time,0.001,OBSERVED live symbol takerFeeRate,1.1080447638167523,0.12179338131603072,"ESTIMATED M1 floor_None overnight_2000 slope, n=58",0.6338904963729489,-0.5648181358753788,-0.46251169556991295,-0.5648181358753788,-0.6908181358753788,-0.2708181358753788,-0.8052692971759849,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,public_book,2026-09-17T04:27:30.024688+00:00,public_book
rCSCO-2026-10-02-1,rCSCO,RCSCOUSDT,2026-10-02,5000,0.42,0.294,0.294,0.42,False,GROSS,2.0,108.71,,OBSERVED ticker lastPrice at run time,0.001,OBSERVED live symbol takerFeeRate,1.1080447638167523,0.12179338131603072,"ESTIMATED M1 floor_None overnight_2000 slope, n=58",0.9036986651800633,-0.8346263046824931,-0.7323198643770272,-0.8346263046824931,-0.9606263046824931,-0.5406263046824931,-1.0750774659830993,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,public_book,2026-09-17T04:27:30.024688+00:00,public_book
rCSCO-2026-10-02-1,rCSCO,RCSCOUSDT,2026-10-02,25000,0.42,0.294,0.294,0.42,False,GROSS,2.0,108.71,,OBSERVED ticker lastPrice at run time,0.001,OBSERVED live symbol takerFeeRate,1.1080447638167523,0.12179338131603072,"ESTIMATED M1 floor_None overnight_2000 slope, n=58",1.4213544494442765,-1.3522820889467062,-1.2499756486412406,-1.3522820889467062,-1.4782820889467063,-1.0582820889467064,-1.5927332502473124,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,public_book,2026-09-17T04:27:30.024688+00:00,public_book
rCMCSA-2026-10-07-1,rCMCSA,RCMCSAUSDT,2026-10-07,1000,0.33,0.231,0.23099999999999998,0.33,False,GROSS,2.0,23.8,,OBSERVED ticker lastPrice at run time,0.001,OBSERVED live symbol takerFeeRate,1.1080447638167523,0.12179338131603072,"ESTIMATED M1 floor_None overnight_2000 slope, n=58",,,,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $1,000 exceeds visible top-of-book ($924) on ticker-only symbol; buy: $1,000 exceeds visible top-of-book ($760) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rCMCSA-2026-10-07-1,rCMCSA,RCMCSAUSDT,2026-10-07,5000,0.33,0.231,0.23099999999999998,0.33,False,GROSS,2.0,23.8,,OBSERVED ticker lastPrice at run time,0.001,OBSERVED live symbol takerFeeRate,1.1080447638167523,0.12179338131603072,"ESTIMATED M1 floor_None overnight_2000 slope, n=58",,,,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $5,000 exceeds visible top-of-book ($924) on ticker-only symbol; buy: $5,000 exceeds visible top-of-book ($760) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rCMCSA-2026-10-07-1,rCMCSA,RCMCSAUSDT,2026-10-07,25000,0.33,0.231,0.23099999999999998,0.33,False,GROSS,2.0,23.8,,OBSERVED ticker lastPrice at run time,0.001,OBSERVED live symbol takerFeeRate,1.1080447638167523,0.12179338131603072,"ESTIMATED M1 floor_None overnight_2000 slope, n=58",,,,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $25,000 exceeds visible top-of-book ($924) on ticker-only symbol; buy: $25,000 exceeds visible top-of-book ($760) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rINTU-2026-10-08-1,rINTU,RINTUUSDT,2026-10-08,1000,1.38,0.966,0.9659999999999999,1.38,False,GROSS,2.0,321.44,,OBSERVED ticker lastPrice at run time,0.001,OBSERVED live symbol takerFeeRate,1.1080447638167523,0.12179338131603072,"ESTIMATED M1 floor_None overnight_2000 slope, n=58",,,,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"buy: $1,000 exceeds visible top-of-book ($322) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rINTU-2026-10-08-1,rINTU,RINTUUSDT,2026-10-08,5000,1.38,0.966,0.9659999999999999,1.38,False,GROSS,2.0,321.44,,OBSERVED ticker lastPrice at run time,0.001,OBSERVED live symbol takerFeeRate,1.1080447638167523,0.12179338131603072,"ESTIMATED M1 floor_None overnight_2000 slope, n=58",,,,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"buy: $5,000 exceeds visible top-of-book ($322) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rINTU-2026-10-08-1,rINTU,RINTUUSDT,2026-10-08,25000,1.38,0.966,0.9659999999999999,1.38,False,GROSS,2.0,321.44,,OBSERVED ticker lastPrice at run time,0.001,OBSERVED live symbol takerFeeRate,1.1080447638167523,0.12179338131603072,"ESTIMATED M1 floor_None overnight_2000 slope, n=58",,,,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"buy: $25,000 exceeds visible top-of-book ($322) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rTSM-2026-12-10-1,rTSM,RTSMUSDT,2026-12-10,1000,,,,,False,UNRESOLVED,,422.72,,OBSERVED ticker lastPrice at run time,0.001,OBSERVED live symbol takerFeeRate,1.1080447638167523,0.12179338131603072,"ESTIMATED M1 floor_None overnight_2000 slope, n=58",,,,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,cash basis UNRESOLVED; gross basis required,,,,
rTSM-2026-12-10-1,rTSM,RTSMUSDT,2026-12-10,5000,,,,,False,UNRESOLVED,,422.72,,OBSERVED ticker lastPrice at run time,0.001,OBSERVED live symbol takerFeeRate,1.1080447638167523,0.12179338131603072,"ESTIMATED M1 floor_None overnight_2000 slope, n=58",,,,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,cash basis UNRESOLVED; gross basis required,,,,
rTSM-2026-12-10-1,rTSM,RTSMUSDT,2026-12-10,25000,,,,,False,UNRESOLVED,,422.72,,OBSERVED ticker lastPrice at run time,0.001,OBSERVED live symbol takerFeeRate,1.1080447638167523,0.12179338131603072,"ESTIMATED M1 floor_None overnight_2000 slope, n=58",,,,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,cash basis UNRESOLVED; gross basis required,,,,
rSTM-2026-12-15-1,rSTM,RSTMUSDT,2026-12-15,1000,,,,,False,UNRESOLVED,,48.35,,OBSERVED ticker lastPrice at run time,0.001,OBSERVED live symbol takerFeeRate,1.1080447638167523,0.12179338131603072,"ESTIMATED M1 floor_None overnight_2000 slope, n=58",,,,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,cash basis UNRESOLVED; gross basis required,,,,
rSTM-2026-12-15-1,rSTM,RSTMUSDT,2026-12-15,5000,,,,,False,UNRESOLVED,,48.35,,OBSERVED ticker lastPrice at run time,0.001,OBSERVED live symbol takerFeeRate,1.1080447638167523,0.12179338131603072,"ESTIMATED M1 floor_None overnight_2000 slope, n=58",,,,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,cash basis UNRESOLVED; gross basis required,,,,
rSTM-2026-12-15-1,rSTM,RSTMUSDT,2026-12-15,25000,,,,,False,UNRESOLVED,,48.35,,OBSERVED ticker lastPrice at run time,0.001,OBSERVED live symbol takerFeeRate,1.1080447638167523,0.12179338131603072,"ESTIMATED M1 floor_None overnight_2000 slope, n=58",,,,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,cash basis UNRESOLVED; gross basis required,,,,
rSTM-2027-03-16-1,rSTM,RSTMUSDT,2027-03-16,1000,,,,,False,UNRESOLVED,,48.35,,OBSERVED ticker lastPrice at run time,0.001,OBSERVED live symbol takerFeeRate,1.1080447638167523,0.12179338131603072,"ESTIMATED M1 floor_None overnight_2000 slope, n=58",,,,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,cash basis UNRESOLVED; gross basis required,,,,
rSTM-2027-03-16-1,rSTM,RSTMUSDT,2027-03-16,5000,,,,,False,UNRESOLVED,,48.35,,OBSERVED ticker lastPrice at run time,0.001,OBSERVED live symbol takerFeeRate,1.1080447638167523,0.12179338131603072,"ESTIMATED M1 floor_None overnight_2000 slope, n=58",,,,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,cash basis UNRESOLVED; gross basis required,,,,
rSTM-2027-03-16-1,rSTM,RSTMUSDT,2027-03-16,25000,,,,,False,UNRESOLVED,,48.35,,OBSERVED ticker lastPrice at run time,0.001,OBSERVED live symbol takerFeeRate,1.1080447638167523,0.12179338131603072,"ESTIMATED M1 floor_None overnight_2000 slope, n=58",,,,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,cash basis UNRESOLVED; gross basis required,,,,
