event_id,symbol,usable,reason,gross,p_pre,yield_pct,u_pdr,u_close,u_open,div_check,weekend,p_close_pre,pdr_literature,gap_min,monday,jump_ts,jump_over_div,pdr_overnight_2000,p_overnight_2000,abnormal_overnight_2000,pdr_premarket_0400,p_premarket_0400,abnormal_premarket_0400,pdr_open_0930,p_open_0930,abnormal_open_0930,pdr_open_1000,p_open_1000,abnormal_open_1000,pdr_close_1600,p_close_1600,abnormal_close_1600
rEEM-2026-06-15-1,rEEM,True,,0.350802,68.003,0.5158625354763761,-4.931566401940678,67.87999725341797,69.61000061035156,Yahoo agrees on ex-date and amount (to 3 dp),False,67.901,-5.299285636912016,5.0,True,2026-06-15T00:58:00+00:00,0.8551832657738472,-0.0028506108859264623,68.004,0.002009305576777809,-3.4235836739813155,69.204,0.6421988487853136,-5.008523326548894,69.76,1.1943248988662392,-4.056419290653992,69.426,0.6236997197919925,-5.091191042240356,69.789,0.9811832185301128
rEFA-2026-06-15-1,rEFA,True,,1.636388,105.004,1.5584053940802254,0.20166012074163112,105.0199966430664,104.69000244140625,Yahoo agrees on ex-date and amount (to 3 dp),False,105.045,0.2047191741811893,2902.0,True,2026-06-15T00:17:00+00:00,0.342217126989444,-0.4069939403124423,105.67,0.6348003341583808,-0.0006111020124753812,105.005,-1.1229473610176566,0.17966399166946417,104.71,-1.6693739770995308,0.3984385121377088,104.352,-2.0897837469647573,0.5487696072080768,104.106,-2.500377017094957
rEMN-2026-06-15-1,rEMN,False,no 1m bars at/after openTime 2026-09-11 in window (0 pre-listing bars dropped),0.84,,,-0.17857324509393602,75.22000122070312,75.37000274658203,Yahoo agrees on ex-date and amount (to 3 dp),False,,,,False,,,,,,,,,,,,,,,,,
rECL-2026-06-16-1,rECL,True,,0.73,270.611,0.2697599136768276,-0.5753608599101028,268.5799865722656,269.0,Yahoo agrees on ex-date and amount (to 3 dp),False,268.578,-0.9068493150685405,75.0,False,2026-06-16T09:03:00+00:00,14.475342465753435,6.31643835616437,266.0,-1.7144004171701588,4.061643835616405,267.646,-1.1383787356988417,1.8780821917807957,269.24,-0.6010708930211717,-5.536986301369904,274.653,1.4285307597260877,-4.463013698630189,273.869,1.6927201920201806
rELS-2026-06-26-1,rELS,False,no 1m bars at/after openTime 2026-09-07 in window (0 pre-listing bars dropped),0.5425,,,0.0,62.93000030517578,62.93000030517578,Yahoo agrees on ex-date and amount (to 3 dp),False,,,,False,,,,,,,,,,,,,,,,,
rEGP-2026-06-30-1,rEGP,False,no 1m bars at/after openTime 2026-09-07 in window (0 pre-listing bars dropped),1.55,,,0.07741620463709677,207.0,206.8800048828125,Yahoo agrees on ex-date and amount (to 3 dp),False,,,,False,,,,,,,,,,,,,,,,,
rEHC-2026-07-01-1,rEHC,False,no 1m bars at/after openTime 2026-09-07 in window (0 pre-listing bars dropped),0.19,,,-1.2631466514185856,101.08000183105469,101.31999969482422,Yahoo agrees on ex-date and amount (to 3 dp),False,,,,False,,,,,,,,,,,,,,,,,
rEMBJ-2026-07-02-1,rEMBJ,False,cash amount basis is UNRESOLVED; gross basis required,,,,,,,not checked,False,,,,False,,,,,,,,,,,,,,,,,
rEIX-2026-07-07-1,rEIX,False,no 1m bars at/after openTime 2026-09-07 in window (0 pre-listing bars dropped),0.8775,,,1.0028458728409901,74.83999633789062,73.95999908447266,Yahoo agrees on ex-date and amount (to 3 dp),False,,,,False,,,,,,,,,,,,,,,,,
rEME-2026-07-15-1,rEME,True,,0.4,775.995,0.051546723883530175,-15.825042724609375,774.739990234375,781.0700073242188,Yahoo agrees on ex-date and amount (to 3 dp),False,775.01,-18.410000000000082,482.0,False,2026-07-15T13:26:00+00:00,7.057499999999948,0.0,775.995,-0.0002655718026600695,0.0,775.995,-0.030939115008532525,-15.947500000000048,782.374,0.6231280989490218,26.674999999999898,765.325,-1.6044628970812935,14.98500000000007,770.001,-0.9587262769524707
