event_id,symbol,spot_symbol,ex_date,notional_usd,gross_dividend,net_dividend,basis,price,buy_price,price_label,fee_rate,fee_label,drop_ratio,drop_se,drop_label,cost_per_share,exit_edge_lower,exit_edge_point,buy_edge_point,verdict,buy,reason,sell_book_ts,sell_book_source,buy_book_ts,buy_book_source
rSPXU-2026-06-24-1,rSPXU,RSPXUUSDT,2026-06-24,5000,0.391445,0.2740115,GROSS,39.2,38.78,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,1.0729476682548038,0.0,REALISED overnight_2000 PDR,0.05518484688406558,0.09080365311593605,0.09080365311593605,-0.2011733468840672,EXIT,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rSPXU-2026-06-24-1,rSPXU,RSPXUUSDT,2026-06-24,25000,0.391445,0.2740115,GROSS,39.2,38.78,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,1.0729476682548038,0.0,REALISED overnight_2000 PDR,0.05518484688406558,0.09080365311593605,0.09080365311593605,-0.2011733468840672,EXIT,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rSQQQ-2026-06-24-1,rSQQQ,RSQQQUSDT,2026-06-24,1000,0.637637,0.4463459,GROSS,40.177,39.66,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.8108061483257762,0.0,REALISED overnight_2000 PDR,0.10823331120835537,-0.03757921120835238,-0.03757921120835238,-0.17888741120835838,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,public_book,2026-09-17T04:27:30.024688+00:00,public_book
rSQQQ-2026-06-24-1,rSQQQ,RSQQQUSDT,2026-06-24,5000,0.637637,0.4463459,GROSS,40.177,39.66,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.8108061483257762,0.0,REALISED overnight_2000 PDR,0.19193202004782417,-0.12127792004782117,-0.12127792004782117,-0.26258612004782717,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,public_book,2026-09-17T04:27:30.024688+00:00,public_book
rSQQQ-2026-06-24-1,rSQQQ,RSQQQUSDT,2026-06-24,25000,0.637637,0.4463459,GROSS,40.177,39.66,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.8108061483257762,0.0,REALISED overnight_2000 PDR,0.37808941475469854,-0.30743531475469554,-0.30743531475469554,-0.44874351475470153,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,public_book,2026-09-17T04:27:30.024688+00:00,public_book
rSTX-2026-06-24-1,rSTX,RSTXUSDT,2026-06-24,1000,0.74,0.518,GROSS,1041.504,1038.3,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,4.329729729729664,0.0,REALISED overnight_2000 PDR,5.463489963502784,-2.777489963502833,-2.777489963502833,-8.149489963502734,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,public_book,2026-09-17T04:27:30.024688+00:00,public_book
rSTX-2026-06-24-1,rSTX,RSTXUSDT,2026-06-24,5000,0.74,0.518,GROSS,1041.504,1038.3,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,4.329729729729664,0.0,REALISED overnight_2000 PDR,5.530676642869796,-2.844676642869845,-2.844676642869845,-8.216676642869746,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,public_book,2026-09-17T04:27:30.024688+00:00,public_book
rSTX-2026-06-24-1,rSTX,RSTXUSDT,2026-06-24,25000,0.74,0.518,GROSS,1041.504,1038.3,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,4.329729729729664,0.0,REALISED overnight_2000 PDR,6.977772730464939,-4.291772730464988,-4.291772730464988,-9.66377273046489,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,public_book,2026-09-17T04:27:30.024688+00:00,public_book
rTQQQ-2026-06-24-1,rTQQQ,RTQQQUSDT,2026-06-24,1000,0.171229,0.1198603,GROSS,75.149,75.28,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,-0.7650573208977465,0.0,REALISED overnight_2000 PDR,0.18389923500862504,-0.4347595350086253,-0.4347595350086253,0.06696106499137522,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,public_book,2026-09-17T04:27:30.024688+00:00,public_book
rTQQQ-2026-06-24-1,rTQQQ,RTQQQUSDT,2026-06-24,5000,0.171229,0.1198603,GROSS,75.149,75.28,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,-0.7650573208977465,0.0,REALISED overnight_2000 PDR,0.42506811143863515,-0.6759284114386355,-0.6759284114386355,-0.1742078114386349,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,public_book,2026-09-17T04:27:30.024688+00:00,public_book
rTQQQ-2026-06-24-1,rTQQQ,RTQQQUSDT,2026-06-24,25000,0.171229,0.1198603,GROSS,75.149,75.28,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,-0.7650573208977465,0.0,REALISED overnight_2000 PDR,0.7970075950787856,-1.0478678950787859,-1.0478678950787859,-0.5461472950787853,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,public_book,2026-09-17T04:27:30.024688+00:00,public_book
rUPRO-2026-06-24-1,rUPRO,RUPROUSDT,2026-06-24,1000,0.299,0.2093,GROSS,136.007,136.15,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,-0.4782608695652197,0.0,REALISED overnight_2000 PDR,0.17858495364862714,-0.5308849536486279,-0.5308849536486279,0.17371504635137358,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rUPRO-2026-06-24-1,rUPRO,RUPROUSDT,2026-06-24,5000,0.299,0.2093,GROSS,136.007,136.15,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,-0.4782608695652197,0.0,REALISED overnight_2000 PDR,0.17858495364862714,-0.5308849536486279,-0.5308849536486279,0.17371504635137358,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rUPRO-2026-06-24-1,rUPRO,RUPROUSDT,2026-06-24,25000,0.299,0.2093,GROSS,136.007,136.15,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,-0.4782608695652197,0.0,REALISED overnight_2000 PDR,0.17858495364862714,-0.5308849536486279,-0.5308849536486279,0.17371504635137358,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rDGRW-2026-06-25-1,rDGRW,RDGRWUSDT,2026-06-25,1000,0.16,0.112,GROSS,94.859,94.67,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,1.181249999999956,0.0,REALISED overnight_2000 PDR,1.030081040014442,-0.953081040014449,-0.953081040014449,-1.1070810400144349,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rDGRW-2026-06-25-1,rDGRW,RDGRWUSDT,2026-06-25,5000,0.16,0.112,GROSS,94.859,94.67,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,1.181249999999956,0.0,REALISED overnight_2000 PDR,1.030081040014442,-0.953081040014449,-0.953081040014449,-1.1070810400144349,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rDGRW-2026-06-25-1,rDGRW,RDGRWUSDT,2026-06-25,25000,0.16,0.112,GROSS,94.859,94.67,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,1.181249999999956,0.0,REALISED overnight_2000 PDR,1.030081040014442,-0.953081040014449,-0.953081040014449,-1.1070810400144349,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rFTGC-2026-06-25-1,rFTGC,RFTGCUSDT,2026-06-25,1000,0.1691,0.11837,GROSS,26.966,26.965,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.005913660555891319,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $1,000 exceeds visible top-of-book ($125) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rFTGC-2026-06-25-1,rFTGC,RFTGCUSDT,2026-06-25,5000,0.1691,0.11837,GROSS,26.966,26.965,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.005913660555891319,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $5,000 exceeds visible top-of-book ($125) on ticker-only symbol; buy: $5,000 exceeds visible top-of-book ($1,098) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rFTGC-2026-06-25-1,rFTGC,RFTGCUSDT,2026-06-25,25000,0.1691,0.11837,GROSS,26.966,26.965,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.005913660555891319,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $25,000 exceeds visible top-of-book ($125) on ticker-only symbol; buy: $25,000 exceeds visible top-of-book ($1,098) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rPM-2026-06-25-1,rPM,RPMUSDT,2026-06-25,1000,1.47,1.029,GROSS,178.004,176.49,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,1.0299319727891032,0.0,REALISED overnight_2000 PDR,2.713543786441872,-2.2285437864418904,-2.2285437864418904,-3.1985437864418538,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rPM-2026-06-25-1,rPM,RPMUSDT,2026-06-25,5000,1.47,1.029,GROSS,178.004,176.49,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,1.0299319727891032,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"buy: $5,000 exceeds visible top-of-book ($3,915) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rPM-2026-06-25-1,rPM,RPMUSDT,2026-06-25,25000,1.47,1.029,GROSS,178.004,176.49,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,1.0299319727891032,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $25,000 exceeds visible top-of-book ($19,110) on ticker-only symbol; buy: $25,000 exceeds visible top-of-book ($3,915) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rFLQL-2026-06-26-1,rFLQL,RFLQLUSDT,2026-06-26,1000,0.2235,0.15645,GROSS,76.911,76.91,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.0044742729306701335,0.0,REALISED overnight_2000 PDR,10.801792923494114,-10.957242923494109,-10.957242923494109,-10.64634292349412,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rFLQL-2026-06-26-1,rFLQL,RFLQLUSDT,2026-06-26,5000,0.2235,0.15645,GROSS,76.911,76.91,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.0044742729306701335,0.0,REALISED overnight_2000 PDR,10.801792923494114,-10.957242923494109,-10.957242923494109,-10.64634292349412,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rFLQL-2026-06-26-1,rFLQL,RFLQLUSDT,2026-06-26,25000,0.2235,0.15645,GROSS,76.911,76.91,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.0044742729306701335,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $25,000 exceeds visible top-of-book ($6,654) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rVOO-2026-06-26-1,rVOO,RVOOUSDT,2026-06-26,1000,1.9622,1.37354,GROSS,675.493,674.41,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.5519315054531055,0.0,REALISED overnight_2000 PDR,1.139693661726918,-1.4302336617268343,-1.4302336617268343,-0.8491536617270017,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,public_book,2026-09-17T04:27:30.024688+00:00,public_book
rVOO-2026-06-26-1,rVOO,RVOOUSDT,2026-06-26,5000,1.9622,1.37354,GROSS,675.493,674.41,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.5519315054531055,0.0,REALISED overnight_2000 PDR,2.0747290948767345,-2.365269094876651,-2.365269094876651,-1.7841890948768182,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,public_book,2026-09-17T04:27:30.024688+00:00,public_book
rVOO-2026-06-26-1,rVOO,RVOOUSDT,2026-06-26,25000,1.9622,1.37354,GROSS,675.493,674.41,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.5519315054531055,0.0,REALISED overnight_2000 PDR,4.096703461873755,-4.3872434618736715,-4.3872434618736715,-3.8061634618738385,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,public_book,2026-09-17T04:27:30.024688+00:00,public_book
rVTV-2026-06-26-1,rVTV,RVTVUSDT,2026-06-26,1000,1.0818,0.75726,GROSS,220.985,220.48,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.4668145683120945,0.0,REALISED overnight_2000 PDR,1.9754309447704381,-2.2276909447704143,-2.2276909447704143,-1.723170944770462,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rVTV-2026-06-26-1,rVTV,RVTVUSDT,2026-06-26,5000,1.0818,0.75726,GROSS,220.985,220.48,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.4668145683120945,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $5,000 exceeds visible top-of-book ($2,207) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rVTV-2026-06-26-1,rVTV,RVTVUSDT,2026-06-26,25000,1.0818,0.75726,GROSS,220.985,220.48,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.4668145683120945,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $25,000 exceeds visible top-of-book ($2,207) on ticker-only symbol; buy: $25,000 exceeds visible top-of-book ($16,092) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rBOTZ-2026-06-29-1,rBOTZ,RBOTZUSDT,2026-06-29,1000,0.017986,0.0125902,GROSS,36.49,36.49,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.0,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $1,000 exceeds visible top-of-book ($348) on ticker-only symbol; buy: $1,000 exceeds visible top-of-book ($140) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rBOTZ-2026-06-29-1,rBOTZ,RBOTZUSDT,2026-06-29,5000,0.017986,0.0125902,GROSS,36.49,36.49,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.0,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $5,000 exceeds visible top-of-book ($348) on ticker-only symbol; buy: $5,000 exceeds visible top-of-book ($140) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rBOTZ-2026-06-29-1,rBOTZ,RBOTZUSDT,2026-06-29,25000,0.017986,0.0125902,GROSS,36.49,36.49,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.0,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $25,000 exceeds visible top-of-book ($348) on ticker-only symbol; buy: $25,000 exceeds visible top-of-book ($140) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rCOPX-2026-06-29-1,rCOPX,RCOPXUSDT,2026-06-29,1000,0.257976,0.1805832,GROSS,76.525,76.29,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.9109374515458781,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $1,000 exceeds visible top-of-book ($844) on ticker-only symbol; buy: $1,000 exceeds visible top-of-book ($256) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rCOPX-2026-06-29-1,rCOPX,RCOPXUSDT,2026-06-29,5000,0.257976,0.1805832,GROSS,76.525,76.29,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.9109374515458781,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $5,000 exceeds visible top-of-book ($844) on ticker-only symbol; buy: $5,000 exceeds visible top-of-book ($256) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rCOPX-2026-06-29-1,rCOPX,RCOPXUSDT,2026-06-29,25000,0.257976,0.1805832,GROSS,76.525,76.29,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.9109374515458781,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $25,000 exceeds visible top-of-book ($844) on ticker-only symbol; buy: $25,000 exceeds visible top-of-book ($256) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rLIT-2026-06-29-1,rLIT,RLITUSDT,2026-06-29,1000,0.324862,0.2274034,GROSS,76.85,75.92,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,2.8627540309423467,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $1,000 exceeds visible top-of-book ($680) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rLIT-2026-06-29-1,rLIT,RLITUSDT,2026-06-29,5000,0.324862,0.2274034,GROSS,76.85,75.92,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,2.8627540309423467,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $5,000 exceeds visible top-of-book ($680) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rLIT-2026-06-29-1,rLIT,RLITUSDT,2026-06-29,25000,0.324862,0.2274034,GROSS,76.85,75.92,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,2.8627540309423467,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $25,000 exceeds visible top-of-book ($680) on ticker-only symbol; buy: $25,000 exceeds visible top-of-book ($8,425) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rPAVE-2026-06-29-1,rPAVE,RPAVEUSDT,2026-06-29,1000,0.1027,0.07189,GROSS,58.76,58.85,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,-0.8763388510224286,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $1,000 exceeds visible top-of-book ($527) on ticker-only symbol; buy: $1,000 exceeds visible top-of-book ($212) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rPAVE-2026-06-29-1,rPAVE,RPAVEUSDT,2026-06-29,5000,0.1027,0.07189,GROSS,58.76,58.85,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,-0.8763388510224286,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $5,000 exceeds visible top-of-book ($527) on ticker-only symbol; buy: $5,000 exceeds visible top-of-book ($212) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rPAVE-2026-06-29-1,rPAVE,RPAVEUSDT,2026-06-29,25000,0.1027,0.07189,GROSS,58.76,58.85,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,-0.8763388510224286,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $25,000 exceeds visible top-of-book ($527) on ticker-only symbol; buy: $25,000 exceeds visible top-of-book ($212) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rDIS-2026-06-30-1,rDIS,RDISUSDT,2026-06-30,1000,0.75,0.525,GROSS,98.705,98.02,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.9133333333333363,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $1,000 exceeds visible top-of-book ($107) on ticker-only symbol; buy: $1,000 exceeds visible top-of-book ($107) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rDIS-2026-06-30-1,rDIS,RDISUSDT,2026-06-30,5000,0.75,0.525,GROSS,98.705,98.02,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.9133333333333363,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $5,000 exceeds visible top-of-book ($107) on ticker-only symbol; buy: $5,000 exceeds visible top-of-book ($107) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rDIS-2026-06-30-1,rDIS,RDISUSDT,2026-06-30,25000,0.75,0.525,GROSS,98.705,98.02,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,0.9133333333333363,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $25,000 exceeds visible top-of-book ($107) on ticker-only symbol; buy: $25,000 exceeds visible top-of-book ($107) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rHIMX-2026-06-30-1,rHIMX,RHIMXUSDT,2026-06-30,1000,0.242,0.1694,GROSS,14.722,14.31,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,1.7024793388429713,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $1,000 exceeds visible top-of-book ($131) on ticker-only symbol; buy: $1,000 exceeds visible top-of-book ($40) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rHIMX-2026-06-30-1,rHIMX,RHIMXUSDT,2026-06-30,5000,0.242,0.1694,GROSS,14.722,14.31,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,1.7024793388429713,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $5,000 exceeds visible top-of-book ($131) on ticker-only symbol; buy: $5,000 exceeds visible top-of-book ($40) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rHIMX-2026-06-30-1,rHIMX,RHIMXUSDT,2026-06-30,25000,0.242,0.1694,GROSS,14.722,14.31,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,1.7024793388429713,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"sell: $25,000 exceeds visible top-of-book ($131) on ticker-only symbol; buy: $25,000 exceeds visible top-of-book ($40) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rMPWR-2026-06-30-1,rMPWR,RMPWRUSDT,2026-06-30,1000,2.0,1.4,GROSS,1308.795,1309.99,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,-0.5974999999999682,0.0,REALISED overnight_2000 PDR,17.54979926143367,-20.144799261433604,-20.144799261433604,-14.954799261433733,HOLD,SUPPRESSED: eligibility snapshot time unpublished,,2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
rMPWR-2026-06-30-1,rMPWR,RMPWRUSDT,2026-06-30,5000,2.0,1.4,GROSS,1308.795,1309.99,OBSERVED p_pre,0.0005,DOCUMENTED promotional 0.05% through 2026-08-31,-0.5974999999999682,0.0,REALISED overnight_2000 PDR,,,,,NO_SIGNAL,SUPPRESSED: eligibility snapshot time unpublished,"buy: $5,000 exceeds visible top-of-book ($1,165) on ticker-only symbol",2026-09-16T23:27:40.187038+00:00,ticker_only,2026-09-17T04:27:30.024688+00:00,ticker_only
